DRUGBANKID	SMILES	NAME	MDR1	BCRP	MRP2
DB12126	N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCCNC(N)=N)C(O)=O	Bradykinin	None	None	None
DB12127	CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)C3=CC=CC=C3)C(=O)N2[C@H]1C(=O)OCOC(=O)[C@@H]1N2[C@@H](CC2=O)S(=O)(=O)C1(C)C	Sultamicillin	None	None	None
DB12128	C[C@@H]1CN[C@@H](C2CC2)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC2=CC=C(F)C=C2)C(=O)NCCCC2=CC=CC=C2O1	Ulimorelin	None	None	None
DB12129	O=C1SN(C(=O)N1CC1=CC=CC=C1)C1=C2C=CC=CC2=CC=C1	Tideglusib	None	None	None
DB12130	C[C@H]1OC2=C(N)N=CC(=C2)C2=C(C#N)N(C)N=C2CN(C)C(=O)C2=CC=C(F)C=C12	Lorlatinib	None	None	None
DB12131	[H][C@]12N3CCC[C@@]1(CC)C=C(N1C4=CC=CC=C4C(CC3)=C21)C(=O)OCC	Vinpocetine	None	None	None
DB12133	CCCCC[C@@H](O)\C=C\C1=CC=CC=C1\C=C\[C@@H](O)[C@@H](O)CCCC(O)=O	BLXA4	None	None	None
DB12134	O=C1C=CC2=C3N1C[C@@H](CN1CCC(CC1)NCC1=CC4=C(OCCC4)C=N1)N3C(=O)C=N2	Gepotidacin	None	None	None
DB12135	OC1=C(C(Cl)=CC=C1NC(=O)NC1=C(Cl)C(F)=CC=C1)S(=O)(=O)N1CCNCC1	Elubrixin	None	None	None
DB12137	COC1=CC=CC(=C1)N=C1C(=CNC2=C1C=C(C=C2C)S(=O)(=O)C1=CC=CC(=C1)C(=O)N(C)C)C(O)=N	GSK-256066	None	None	None
DB12138	CC(C)(C)C1=NN(C(NC(O)=NCC2=CC=CC=C2SC2=CN3C(C=C2)=NN=C3C2=CC=CC=C2SCCO)=C1)C1=CC(Cl)=C(O)C=C1	PF-03715455	None	None	None
DB12139	CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(CC)C(=O)[C@@H](C)N(C)C1=O)C(C)C	Alisporivir	None	None	None
DB12140	CC1=CC(F)=CC=C1C1=C2C=CC(=O)N(C2=NC(NC(CO)CO)=N1)C1=C(F)C=CC=C1F	Dilmapimod	None	None	None
DB12141	CCC1=C(NC2CCOCC2)N=C(NC2=CC=C(N3CCC(CC3)N3CCN(C)CC3)C(OC)=C2)C(=N1)C(N)=O	Gilteritinib	None	None	None
DB12143	C[C@H](C1=CNC(=S)N1)C1=C(C)C(C)=CC=C1	Rezatomidine	None	None	None
DB12144	COC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@]1(C)[C@@H]2[C@H](OC(=O)C2=CC=CC=C2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(C)=C([C@@H](OC(C)=O)C1=O)C2(C)C	BMS-275183	None	None	None
DB12145	C1C2=C(O[C@]11CN3CCC1CC3)N=CC=C2	AZD-0328	None	None	None
DB12146	COC1=CC(OC)=C(\C=C\S(=O)(=O)CC2=CC=C(OC)C(NCC(O)=O)=C2)C(OC)=C1	Rigosertib	None	None	None
DB12147	COC1=CC(=CC(OC)=C1)N(CCNC(C)C)C1=CC=C2N=CC(=NC2=C1)C1=CN(C)N=C1	Erdafitinib	None	None	None
DB12148	[H]\C(CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC1=C(C)C(=O)C2=CC=CC=C2C1=O)=C(\C)CCC=C(C)C	Menatetrenone	None	None	None
DB12149	CC1=CC=C(C=C1)C#CC1=CC=C(S1)S(=O)(=O)N[C@H](CC1=CNC2=CC=CC=C12)C(O)=O	S-3304	None	None	None
DB12150	[H]\C(C1=CC=C(C=C1)C(C)C(O)=O)=C1\CCCCC1=O	Pelubiprofen	None	None	None
DB12151	CCCCCCCCCCCCCCCCOCCCOP(O)(=O)CO[C@H](CO)CN1C=CC(N)=NC1=O	Brincidofovir	None	None	None
DB12154	FC1=C(N=CC=C1C(=O)N1CCC(CC1)N1CC(CC#N)(C1)N1C=C(C=N1)C1=C2C=CNC2=NC=N1)C(F)(F)F	Itacitinib	None	None	None
DB12155	CC(=O)C1=CC2=C(O1)C(=O)C1=CC=CC=C1C2=O	Napabucasin	None	None	None
DB12156	[H][C@@]1(CO)C[C@@]([H])(O)[C@@]([H])(O1)N1C=NC2=C(N)N=CN=C12	Cordycepin	None	None	None
DB12158	C[C@@H]1CC[C@@H](COC2=CC=C(F)C=N2)CN1C(=O)C1=CC(C)=CC=C1C1=NC=CC=N1	Filorexant	None	None	None
DB12160	[H][C@@](CS)(N=C(O)C(C)(C)S)C(O)=O	Bucillamine	None	None	None
DB12162	CCCCCCOC1=CC(C)=C(O)C(C)=C1C	HX-1171	None	None	None
DB12163	COC1=CC(CCC2=CC=CC=C2OCC(CN(C)C)OC(=O)CCC(O)=O)=CC=C1	Sarpogrelate	None	None	None
DB12165	CC1=CN2N=C(C=C2N=C1N1CC[C@H](N)C1)[C@@H]1CCCCN1C(=O)C1=CC(Cl)=CC=C1NS(C)(=O)=O	Presatovir	None	None	None
DB12167	CO[C@@H](C)CN1C(=O)N(C)C2=C1C1=CC(=CC=C1N=C2)C1=CC(=CN=C1)C(C)(C)O	LY-3023414	None	None	None
DB12168	FC1=C(C=CC=C1)N1C=CC(NC(=O)[C@H]2CC[C@@]3(CC2)OC(=O)C2=C3C=NC=C2)=N1	MK-0557	None	None	None
DB12170	CCC[C@@H](N(NC(=O)C1=CC=CC(OC)=C1CC)C(=O)C1=CC(C)=CC(C)=C1)C(C)(C)C	Veledimex	None	None	None
DB12172	O=N(=O)C1=CN=CN1CCN1CCOCC1	Nimorazole	None	None	None
DB12173	O=C1C(=C1C1=CC=CC=C1)C1=CC=CC=C1	Diphencyprone	None	None	None
DB12174	COC1=C(OCCCCCCC(=O)NO)C=C2C(NC3=CC=CC(=C3)C#C)=NC=NC2=C1	CUDC-101	None	None	None
DB12176	[H]C(COC(=O)CCCCCCC)(COC(=O)CCCCCCC)OC(=O)CCCCCCC	Tricaprylin	None	None	None
DB12177	CN(C)CCO\N=C(\C=C\C1=CC=C(O)C=C1)/C1=CC=CC=C1F	Eplivanserin	None	None	None
DB12178	CC(C)CN(C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(N)=O)NC(=O)C1=CC=C2C=CC=CC2=N1)C(=O)NC(C)(C)C	Telinavir	None	None	None
DB12179	COC1=C(O)C=CC(C[C@@H](CO)[C@H](CO)CC2=CC(OC)=C(O)C=C2)=C1	Secoisolariciresinol	None	None	None
DB12180	[H][C@@](C)(O)C(=O)N1CCN(CC2=C(C)C3=C(S2)C(=NC(=N3)C2=CNC(=N)N=C2)N2CCOCC2)CC1	Apitolisib	None	None	None
DB12181	CCC(CC)CC1(CCCCC1)C(=O)NC1=CC=CC=C1SC(=O)C(C)C	Dalcetrapib	None	None	None
DB12183	CNC(=O)CN1CCC(CC1)OC1=C(OC)C=C2N=CN=C(NC3=CC=CC(Cl)=C3F)C2=C1	Sapitinib	None	None	None
DB12184	CC1(C)CC(=O)N(CCCCN2CCN(CC2)C2=NC=CC=N2)C(=O)C1	Gepirone	None	None	None
DB12185	CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=C1N=C1C=C(F)C(C)=C4CC[C@H](N)C3=C14)C2=O	Exatecan	None	None	None
DB12186	CC1=C(SC(=N1)C1=CC=CN=C1)C(=O)NC1=CC=CC=C1C1=CN2C(CN3CCOCC3)=CSC2=N1	SRT-2104	None	None	None
DB12187	NC1=NC(NC2CC2)=C2N=CN([C@@H]3C[C@H](COC(=O)CO)C=C3)C2=N1	Abacavir hydroxyacetate	None	None	None
DB12188	CN1CCN(CC1(C)C)[C@@H]1C[C@H](C2=C1C=C(Cl)C=C2)C1=CC=CC=C1	Zicronapine	None	None	None
DB12190	[H][C@]12SC([C@H]3CCCO3)=C(N1C(=O)[C@@H]2[C@@H](C)O)C(O)=O	Faropenem	None	None	None
DB12191	COC1=CC(=N\C1=C/C1=C(C)C=C(C)N1)C1=CC2=CC=CC=C2N1	Obatoclax	None	None	None
DB12192	SCCNC(=O)C1=CC(=CC=C1)C(=O)NCCS	Emeramide	None	None	None
DB12193	[H][C@@]12CC(=CC[C@@]1([H])C(C)(C)OC1=CC(=CC(O)=C21)C(C)(C)CCCCCC)C(O)=O	Ajulemic acid	None	None	None
DB12194	CC1=CC(=O)C=C2CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]3[C@@]12C	Atamestane	None	None	None
DB12195	CC1=NN=NN1N=CC1=CC=C(O)C(=C1)C(C1=CC=C(O)C=C1)C1=CC(C=NN2N=NN=C2C)=CC=C1O	VP-14637	None	None	None
DB12196	CC[C@]1([C@H]2CN(CC3(O)CC4=CC=CC=C4C3)C[C@@H]12)C1=CC=CC(NS(C)(=O)=O)=C1	CP-866087	None	None	None
DB12197	CC(C)(CS(O)(=O)=O)N(Cl)Cl	Auriclosene	None	None	None
DB12198	CC1=C(NC(=O)C2=CC=C3C(CC[C@@H]4C[C@@](CC[C@@]34CC3=CC=CC=C3)(OP(O)(O)=O)C(F)(F)F)=C2)C=CC=N1	Fosdagrocorat	None	None	None
DB12199	CC[C@H](C)[C@H](NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)CNC)C(C)C)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(O)=O	TRV-120027	None	None	None
DB12200	O=C1NC(=O)[C@H]([C@@H]1C1=CNC2=CC=CC=C12)C1=CN2CCCC3=C2C1=CC=C3	Tivantinib	None	None	None
DB12201	CCNC(=O)[C@H]1C[C@](F)(C1)C1=CC(F)=C(CN2CCCC2)C=C1	PF-03654746	None	None	None
DB12203	COC1=C2N=C(NC(=O)N3CCC(C)(O)CC3)SC2=C(C=C1)N1CCOCC1	Tozadenant	None	None	None
DB12204	CC(C)(C)N\C(NC#N)=N\C1=CC=CC(=C1)C(=C/CCCC(O)=O)\C1=CC=CN=C1	Terbogrel	None	None	None
DB12206	CC1=CC(=CC=C1N1C(CCC(O)=O)=CC=C1C1=CC=C(C=C1)N1C=CN=C1)C(N)=O	N-6022	None	None	None
DB12207	FC(F)(F)C1=CC(=CC(=C1)C1=NN(\C=C/C(=O)NNC2=CC=CC=N2)C=N1)C(F)(F)F	Verdinexor	None	None	None
DB12209	CCC(CC)N1C(=O)NC2=NC=C(N=C12)C#C	Tirasemtiv	None	None	None
DB12210	CCCNC(=O)C1=NN=C2C(=CC=CC2=C1N)C1=CC(OC)=CC=C1OC	AZD-6280	None	None	None
DB12211	OC(=O)C1=C2C=CC3=C(CCCC3)C2=NC(CC2=CC=C(Cl)C=C2)=C1O	PSI-697	None	None	None
DB12212	CC1(C)OC[C@@H](COC(=O)CCC2=CC=C(OC[C@@H](O)CNCCNC(=O)N3CCOCC3)C=C2)O1	Landiolol	None	None	None
DB12214	CCOC1=CC=C(CC2=CC([C@@H]3S[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)=C(OC)C=C2C)C=C1	Luseogliflozin	None	None	None
DB12216	COC1=C2C=CC(=O)OC2=CC2=C1C=CO2	Bergapten	None	None	None
DB12218	[H][C@@](CCO)(N=C(O)C1(N)CCN(CC1)C1=NC=NC2=C1C=CN2)C1=CC=C(Cl)C=C1	AZD-5363	None	None	None
DB12219	C[C@H](N(C)C(=O)CC1(CCN(C)CC1)C1=CC=C(F)C=C1)C1=C2C=CC=CC2=CC(Cl)=C1	GSK-424887	None	None	None
DB12220	COC1=CC=C2[C@H]([C@@H](CN(C)CC(O)=O)CCC2=C1)C1=CC=CC=C1	ORG-25935	None	None	None
DB12221	[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C=CC2=CC(=O)CC[C@]12C	Canrenone	None	None	None
DB12222	CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=C1N=C1C=C4OCCOC4=CC1=C3CN1CCN(C)CC1)C2=O	Lurtotecan	None	None	None
DB12223	CCCCOC1=C(OCCCC)C(=O)C1=O	Squaric Acid Dibutyl Ester	None	None	None
DB12224	OC(=O)[C@@H]1CSC(=O)N1	Oxothiazolidinecarboxylic acid	None	None	None
DB12225	[H][C@@]12C[C@@]1(CN1C3=C(C=CC(=C3)C(O)=NS(=O)(=O)N(C)C)C(C3CCCCC3)=C1C1=C2C=C(OC)C=C1)C(=O)N1[C@@]2([H])CC[C@]1([H])CN(C)C2	Beclabuvir	None	None	None
DB12226	COC1=CC=C(C[C@H](C)[C@H](C)CC2=CC=C(OC)C(OC)=C2)C=C1OC	Terameprocol	None	None	None
DB12227	N[C@@H](CCCCNC(=S)NC1=CC=C(CC2CN(CC(O)=O)CCN(CC(O)=O)CCN(CC(O)=O)CCN2CC(O)=O)C=C1)C(O)=O	Tetulomab tetraxetan Lu-177	None	None	None
DB12228	[H][C@]1(CC[C@@]([H])(N=C(O)N2CCC(CC2)N2C(O)=NC3=C2C=CC=N3)C(=O)N(CC(F)(F)F)C1)C1=C(F)C(F)=CC=C1	Telcagepant	None	None	None
DB12229	CN(C)CCCOC1=CC=C2NN=C(C2=C1)S(=O)(=O)C1=C2C=CC=CC2=CC=C1	Cerlapirdine	None	None	None
DB12230	CCCC(=O)N1CCCN(CC1)C1=NC2=CC(OC)=C(OC)C=C2C(=N)N1	Bunazosin	None	None	None
DB12231	COP(=S)(OC)OC1=CC=C(SC2=CC=C(OP(=S)(OC)OC)C=C2)C=C1	Temefos	None	None	None
DB12232	[H][C@@](O)(CCCCCCCCCCCCCC)[C@@]([H])(O)[C@]([H])(CO[C@@]1([H])O[C@]([H])(CO)[C@]([H])(O)[C@]([H])(O)[C@@]1([H])O)N=C(O)CCCCCCCCCCCCCCCCCCCCCCCCC	KRN-7000	None	None	None
DB12233	CS(=O)(=O)NC1=C(OC2=CC=CC=C2)C=C2C(=O)C(=COC2=C1)N=CO	Iguratimod	None	None	None
DB12234	[H][C@@]1(CC2=CC=CC=C2)CN(CC2=CN=CN2)C2=C(CN1S(=O)(=O)C1=CC=CS1)C=C(C=C2)C#N	BMS-214662	None	None	None
DB12235	[H][C@@]1(O)[C@]([H])(O)[C@@]2([H])[C@]3([H])CCC4=CC(O)=CC=C4[C@@]3([H])CC[C@]2(C)[C@@]1([H])O	Estetrol	None	None	None
DB12236	OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=CC=C(Cl)C(CC2=CC=C(OCCOC3CC3)C=C2)=C1	Bexagliflozin	None	None	None
DB12237	CC(=N)NCCSCC[C@H](N)C(O)=O	GW-274150	None	None	None
DB12238	CCN1N=CN=C1COC1=NN2C(C=C1C(C)(C)C)=NN=C2C1=CC=CC=C1F	MK-0777	None	None	None
DB12239	CCCN1CCN(CC1)C1=CC=C(C=C1)C(=O)NC1(CCCCC1)C(=O)NCC#N	Balicatib	None	None	None
DB12241	[H][C@](O)(CO)CN1C=NC2=C(C1=O)C(NC1=C(F)C=C(I)C=C1)=C(F)C(=O)N2C	TAK-733	None	None	None
DB12242	[H][C@@]1(CCCNC1)NC(=O)C1=C(NC(O)=N)C=C(S1)C1=CC(F)=CC=C1	AZD-7762	None	None	None
DB12244	FC(F)(F)C1=CC2=C(C=C1)[C@H]1C[C@@H]2CNC1	CP-601927	None	None	None
DB12245	CSC1=NC2=C(N1)C=C(Cl)C(OC1=CC=CC(Cl)=C1Cl)=C2	Triclabendazole	None	None	None
DB12247	COC1=CC(OC)=CC(CCC2=CC(NC(=O)C3=CC=C(C=C3)N3C[C@H](C)N[C@H](C)C3)=NN2)=C1	AZD-4547	None	None	None
DB12248	CC(C)(C)NCC(O)C1=CC=CC=C1Cl	Tulobuterol	None	None	None
DB12251	CCC1=NC(CC2=CC=CC=C2)=C2C=C(OC)C(OC)=CC2=C1	Moxaverine	None	None	None
DB12252	CC(C)[C@]12O[C@H]1[C@@H]1O[C@]11[C@]3(O[C@H]3C[C@@]3(O)C4=C(CC[C@]13C)C(=O)OC4)[C@@H]2O	PG-701	None	None	None
DB12253	CC\C(=C(\C1=CC=C(\C=C\C(O)=O)C=C1)C1=CC=C2NN=CC2=C1)C1=CC=C(F)C=C1Cl	GDC-0810	None	None	None
DB12254	COC1=CC=C(C=C1)S(=O)(=O)NC1=C(NC2=CC=C(O)C=C2)N=CC=C1	ABT-751	None	None	None
DB12255	OC(=O)CNC(=O)C1=C(O)C=C(C=N1)C1=CC(Cl)=CC=C1	Vadadustat	None	None	None
DB12257	[Pt]	Platinum	None	None	None
DB12259	CN(C)CCCNC(=O)C(\COC1=C2C=CC=CC2=CC=C1)=C\CCCCC(=O)NO	CG-200745	None	None	None
DB12260	FC1=CC=C(CC2CCN(CC2)C(=O)C(=O)NC2=CC=C3NC(=O)OC3=C2)C=C1	Radiprodil	None	None	None
DB12262	BrC1=CC2=C(OCC[C@H]2NCCCNC2=CC(=O)C3=C(N2)C=CS3)C(Br)=C1	CRS-3123	None	None	None
DB12263	OC[C@@H](NS(=O)(=O)C1=CC=C(Cl)S1)C(C(F)(F)F)C(F)(F)F	Begacestat	None	None	None
DB12264	CCNC1=CC=CN=C1N1CCN(CC1)C(=O)C1=CC2=CC(OC)=CC=C2N1	Atevirdine	None	None	None
DB12265	CSC1=CC=C(OCC2=NC=C(N2C)[N+]([O-])=O)C=C1	Fexinidazole	None	None	None
DB12268	[H][C@@]1(CF)CN(C(=O)C1)[C@@]1([H])CN2CCC3=CC(OC)=C(OC)C=C3[C@]2([H])C[C@]1([H])N	Carmegliptin	None	None	None
DB12269	CC(C)(CO)N1C=C(C(=O)C2=CC(NC(=O)CC3=CC=C(Cl)C=N3)=CN=C2)C2=CN=C(N)N=C12	PF-06273340	None	None	None
DB12270	CC1=C(C=C(C=C1F)C(=O)NC1CC1)C1=CC=C(C=N1)C(=O)NCC(C)(C)C	Losmapimod	None	None	None
DB12271	[H][C@@](CC(C)C)(N[C@@]([H])(CC1=CN=CN1CC1=CC(Cl)=CC(Cl)=C1)C(O)=O)C(O)=O	ORE-1001	None	None	None
DB12272	CC(C)(C)NC(=O)C1=CC=C(OC2=CC(F)=C(CC(O)=O)C=C2Cl)C(NS(=O)(=O)C2=CC=C(C=C2Cl)C2CC2)=C1	Vidupiprant	None	None	None
DB12273	[H][C@]12CCC3=CC=CC=C3[C@]1([H])C1=CC(O)=C(Cl)C=C1CCN2C	Ecopipam	None	None	None
DB12275	CC(C)[C@@](O)(C1=CN=NN1)C1=CC=C2C=C(OC(F)F)C(OC(F)F)=CC2=C1	Seviteronel	None	None	None
DB12276	CC(C)OP(=O)(OC(C)C)C(CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C)P(=O)(OC(C)C)OC(C)C	Apomine	None	None	None
DB12279	CC(C)[C@H]1NC(=O)[C@H]2CSSCC\C=C\[C@H](CC(=O)N[C@H](C)C(=O)N2)OC(=O)C[C@@H]1O	OBP-801	None	None	None
DB12280	COC1=CC(=CC=C1)[C@@H](OC1=CC=C2N(N=CC2=C1)C1=CC=C(F)C=C1)[C@H](C)NC(=O)C(F)(F)F	AZD-5423	None	None	None
DB12282	CNC(=O)C1=CC=C(NC2=NC=C(C(NCC3=C(N=CC=N3)N(C)S(C)(=O)=O)=N2)C(F)(F)F)C=C1	Defactinib	None	None	None
DB12283	CC(C)C(=O)OC[C@]1(O[C@H]([C@H](OC(=O)C(C)C)[C@@H]1OC(=O)C(C)C)N1C=CC(N)=NC1=O)N=[N+]=[N-]	Balapiravir	None	None	None
DB12284	O=C(NC1=NC=C(SCCN2CCCC2)S1)[C@@]1(C[C@H]1C1CCCCC1)C1=CC=C(C=C1)S(=O)(=O)C1CC1	LY-2608204	None	None	None
DB12285	CN1C(N)=N[C@@](C)(CS1(=O)=O)C1=CC(NC(=O)C2=CC=C(F)C=N2)=CC=C1F	Verubecestat	None	None	None
DB12286	CC1CC(O)=NN=C1C1=CC=C(NN=C(C#N)C#N)C=C1	Simendan	None	None	None
DB12287	C#CCO[C@H]1CN2CCC1CC2	Talsaclidine	None	None	None
DB12288	COC1=CC=C2NC=C(CCNC(=O)C3=CC(=O)C=CO3)C2=C1	Piromelatine	None	None	None
DB12289	COC1=CC=C(C=C1)C(=O)NC1=C(NC(=O)C2=CC=C(C=C2)N2CCCN(C)CC2)C(O)=CC=C1	Darexaban	None	None	None
DB12290	OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=C(O)C=CC2=C1OC=C(C2=O)C1=CC=C(O)C=C1	Puerarin	None	None	None
DB12291	CC(=O)NC1=CC=C(C=C1)C(=O)NC1=CC=CC=C1N	Tacedinaline	None	None	None
DB12292	CC[C@H](C)[C@@H]1NC(=O)[C@@H](CC2=CNC3=CC=CC=C23)NC(=O)CCSCC[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC1=O)[C@H](C)CC)C(=O)N(C)[C@H](CO)CCCN	Barusiban	None	None	None
DB12293	CN1CCOC(C2=CC=CC=C2)C2=CC=CC=C2C1	Nefopam	None	None	None
DB12295	COC(=O)N1CCC(CC#CC2=NC(N)=C3N=CN([C@@H]4O[C@@H]([C@@H](O)[C@H]4O)C(=O)NC4CC4)C3=N2)CC1	Evodenoson	None	None	None
DB12297	COC1=CC=C(C=C1)S(=O)(=O)N[C@@H](CNC1=C(C)C(=NC(C)=N1)N1CCC(CC1)C1=CC=C2CCCNC2=N1)C(O)=O	GLPG-0187	None	None	None
DB12298	OCC1=CC=C(O1)C=O	5-(hydroxymethyl)-2-furaldehyde	None	None	None
DB12299	O=C(N1CCN(CC1)C1CC1)C1=CC=C(CN2CCOCC2)C=C1	Bavisant	None	None	None
DB12300	O=N(=O)C1=CC=C(C=C1)C1=CC=CC=C1	P-nitrobiphenyl	None	None	None
DB12301	CN1C(O)=NN=C1CN1C=CC(=C(OC2=CC(=CC(Cl)=C2)C#N)C1=O)C(F)(F)F	Doravirine	None	None	None
DB12302	COCC(=O)NC\C=C\C1=CC=C2N=CN=C(NC3=CC=C(OC4=CC=C(C)N=C4)C(C)=C3)C2=C1	CP-724714	None	None	None
DB12303	CCCN(CCC)C(=O)C1=CC2=CC=C(C=C2N=C(N)C1)C1=CC=C(C=C1)C(=O)N1CCCC1	Motolimod	None	None	None
DB12305	N[C@@H]1CC[C@@H](C2=CC=C(Cl)C(Cl)=C2)C2=CC=CC=C12	Dasotraline	None	None	None
DB12306	C[C@H]1CC2=C(NC3=CC(Cl)=C(F)C=C23)[C@@]2(N1)C(=O)NC1=CC=C(Cl)C=C21	Cipargamin	None	None	None
DB12307	COC1=C(OCCCN2CCOCC2)C=C2N=CC=C(OC3=C(F)C=C(C=C3)N=C(O)C3(CC3)C(=O)NC3=CC=C(F)C=C3)C2=C1	Foretinib	None	None	None
DB12308	[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@]2([H])C[C@H](O)CC[C@]12C	Eltanolone	None	None	None
DB12309	CC(C)N(C(=O)CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@H](NC(=O)NC2=CC=CC(=C2)C(O)=O)C1=O)C1=CC=CC=C1	GI-181771X	None	None	None
DB12310	OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	Trehalose	None	None	None
DB12311	CC(=O)NC1=CC=C(C=C1)C(=O)NC(C)(C)C	CP1-1189	None	None	None
DB12312	CC[C@@H](N(CCOC)CCOC)C(=O)OC1=C(OC)C=C(C)C=C1OC	ORG-25435	None	None	None
DB12313	OC1=C(O)C=C(CCNCCCCCCNCCC2=CC=CC=C2)C=C1	Dopexamine	None	None	None
DB12314	CC(C)NC(=N)NC(=N)NC1=CC=C(Cl)C(Cl)=C1	Chlorproguanil	None	None	None
DB12316	[H]/C(=C(/[H])\C(\C)=C(/[H])C(O)=O)/C(/[H])=C(/C)\C(\[H])=C1/CCCC2=CC=CC=C12	9CUAB30	None	None	None
DB12318	CC1=C2N(C=C1NC(=O)OC[C@@H]1COCCN1)N=CN=C2NC1=CC=C2N(CC3=CC=CC(F)=C3)N=CC2=C1	BMS-599626	None	None	None
DB12319	CCC1=C(C(=O)C2=CC(Br)=C(O)C(Br)=C2)C2=CC=CC=C2O1	Benzbromarone	None	None	None
DB12320	CC1(C)CCC(C)(C)C2=C1C=C(CN1C=CC=N1)C(\C=C\C1=CC=C(C=C1)C(O)=O)=C2	Palovarotene	None	None	None
DB12321	CCCCCNC(=O)C1=COC(=N1)[C@@H]1[C@H]2CC[C@H](O2)[C@@H]1CC1=CC=CC=C1CCC(O)=O	Ifetroban	None	None	None
DB12322	C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)C1C(C)(C)C1(C)C)C(=O)OCC#N	GW-870086	None	None	None
DB12323	CC1=CN(C=N1)C1=CC(NC(=O)C2=CC=C(C)C(NC3=NC=CC(=N3)C3=CN=CC=N3)=C2)=CC(=C1)C(F)(F)F	Radotinib	None	None	None
DB12325	COC1=CC(=CC=C1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@@](C#N)([C@H]1C1=CC=CC(Cl)=C1F)C1=CC=C(Cl)C=C1F)C(O)=O	Idasanutlin	None	None	None
DB12326	COC1=C(OC)C(=O)[C@H](C)[C@@H](C\C=C(/C)CC\C=C(/C)CCC=C(C)C)[C@H]1O	Antroquinonol	None	None	None
DB12327	COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@@H](C[C@]21C)C1=COC=C1	Salvinorin A	None	None	None
DB12329	CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(F)C=C(NC(=O)CN5CCCC5)C(O)=C4C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O	Eravacycline	None	None	None
DB12331	CCC1=C2CN3C(=CC4=C(COC(=O)[C@@]4(CC)OC(=O)OCC4=CC=C(NC(=O)[C@H](CCCN)NC(=O)COCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCN5C=C(CNC(=O)C6CCC(CN7C(=O)CC(SC[C@H](N)C(O)=O)C7=O)CC6)N=N5)C=C4)C3=O)C2=NC2=CC=C(O)C=C12	Labetuzumab govitecan	None	None	None
DB12334	CCC(=O)O[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@H]2[C@H](OC(=O)C3=CC=CC=C3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C4=CC=CO4)C(C)=C([C@@H](O)C(=O)[C@]12C)C3(C)C	Milataxel	None	None	None
DB12336	CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N1CCC[C@H]1C(=O)NC1=C(N=C(S1)C1=NC=CO1)C1=CC=CC=C1	GDC-0917	None	None	None
